,Fecha,FP,TC,Importe,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
327,2023-02-01,99.0,1.0,10000.0,1600.0,125.0,,10408.32,10408.32
328,2023-02-01,99.0,1.0,2706.19,432.96,0.0,0.0,3139.15,3139.15
329,2023-02-01,99.0,1.0,320.0,51.2,0.0,0.0,371.2,371.2
330,2023-02-01,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2023-02-01,4.0,1.0,475.28000000000003,56.37,0.0,0.0,531.65,531.65
332,2023-02-01,3.0,1.0,1540.0,246.4,0.0,0.0,1786.4,1786.4
333,2023-02-01,99.0,1.0,1986.92,317.91,0.0,0.0,2304.83,2304.83
334,2023-02-01,99.0,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0
335,2023-02-01,4.0,1.0,2053.4900000000002,76.19,0.0,0.0,2129.6800000000003,2129.68
336,2023-02-01,3.0,1.0,3217.0,0.0,0.0,0.0,3217.0,3217.0
337,2023-02-01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2023-02-01,3.0,1.0,1643.63,262.98,0.0,0.0,1906.6100000000001,1906.61
339,2023-02-01,1.0,1.0,56.03,8.97,0.0,0.0,65.0,65.0
340,2023-02-01,1.0,1.0,650.0,104.0,0.0,0.0,754.0,754.0
341,2023-02-01,99.0,1.0,3974.23,635.89,0.0,0.0,4610.12,4610.12
342,2023-02-01,99.0,1.0,4464.39,714.3,0.0,0.0,5178.6900000000005,5178.69
343,2023-02-01,3.0,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0
344,2023-02-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
345,2023-02-01,99.0,1.0,,,0.0,0.0,,
346,2023-02-01,99.0,1.0,2850.0,456.0,0.0,0.0,3306.0,3306.0
347,2023-02-01,99.0,1.0,8400.0,1344.0,0.0,0.0,9744.0,9744.0
348,2023-02-01,1.0,1.0,87.93,14.07,0.0,0.0,102.0,102.0
349,2023-02-01,1.0,1.0,342.67,54.83,0.0,0.0,397.5,397.5
350,2023-02-01,3.0,1.0,8040.23,1286.44,0.0,0.0,9326.67,9326.67
351,2023-02-01,99.0,1.0,1680.0,268.8,0.0,0.0,1948.8,1948.8
352,2023-02-01,3.0,1.0,23094.28,0.0,0.0,0.0,23094.28,23094.28
353,2023-02-01,99.0,1.0,1889.8,302.37,0.0,0.0,2192.17,2192.17
354,2023-02-01,3.0,1.0,2309.43,369.51,0.0,0.0,2678.9399999999996,2678.94
355,2023-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,2023-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2023-02-01,1.0,1.0,62.07,9.93,0.0,0.0,72.0,72.0
358,2023-02-01,1.0,1.0,539.23,86.28,0.0,0.0,625.51,625.51
359,2023-02-01,28.0,1.0,273.28,43.72,0.0,0.0,317.0,317.0
360,2023-02-01,1.0,1.0,214.66,34.35,0.0,0.0,249.01,249.01
361,2023-02-01,99.0,1.0,785.0,125.6,0.0,0.0,910.6,910.6
362,2023-02-01,1.0,1.0,295.04,47.21,0.0,0.0,342.25,342.25
363,2023-02-01,99.0,1.0,1968.79,315.01,0.0,0.0,2283.8,2283.8
364,2023-02-01,1.0,1.0,289.8,46.37,0.0,0.0,336.17,336.17
365,2023-02-01,3.0,1.0,2887.0,461.92,0.0,0.0,3348.92,3348.92
366,2023-02-01,99.0,1.0,5000.0,800.0,0.0,0.0,5800.0,5800.0
367,2023-02-01,3.0,1.0,1171.92,187.51,0.0,0.0,1359.43,1359.43
368,2023-02-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2023-02-01,1.0,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8
370,2023-02-01,1.0,1.0,335.0,53.6,0.0,0.0,388.6,388.6
371,2023-02-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,2023-02-01,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
373,2023-02-01,99.0,1.0,12532.42,2005.19,0.0,0.0,14537.61,14537.61
374,2023-02-01,28.0,1.0,344.82,55.17,0.0,0.0,399.99,399.99
375,2023-02-01,3.0,1.0,3265.0,522.4,0.0,0.0,3787.4,3787.4
376,2023-02-01,99.0,1.0,12150.0,1944.0,0.0,0.0,14094.0,14094.0
377,2023-02-01,99.0,1.0,560.35,89.66,0.0,0.0,650.01,650.01
378,2023-02-01,99.0,1.0,1005.0,160.8,0.0,0.0,1165.8,1165.8
379,2023-02-01,99.0,1.0,185.0,29.6,0.0,0.0,214.6,214.6
380,2023-02-01,3.0,1.0,135.0,21.6,0.0,0.0,156.6,156.6
381,2023-02-01,99.0,1.0,7200.05,1152.01,0.0,0.0,8352.06,8352.06
382,2023-02-01,3.0,1.0,2887.0,461.92,0.0,0.0,3348.92,3348.92
383,2023-02-01,3.0,1.0,5858.99,937.44,0.0,0.0,6796.43,6796.43
384,2023-02-01,1.0,1.0,780.0,124.8,0.0,0.0,904.8,904.8
385,2023-02-01,3.0,1.0,2381.38,381.02,0.0,0.0,2762.4,2762.4
386,2023-02-01,3.0,1.0,1042.0,166.72,0.0,0.0,1208.72,1208.72
387,2023-02-01,99.0,1.0,1150.0,184.0,0.0,0.0,1334.0,1334.0
388,2023-02-01,3.0,1.0,,,,,28600.0,28600.0
389,2023-02-01,1.0,1.0,216.0,34.56,0.0,0.0,250.56,250.56
390,2023-02-01,1.0,1.0,142.16,22.75,0.0,0.0,164.91,164.91
391,2023-02-01,99.0,1.0,1596.01,255.36,0.0,0.0,1851.37,1851.37
392,2023-02-01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2023-02-01,1.0,1.0,220.0,0.0,0.0,0.0,220.0,220.0
394,2023-02-01,3.0,1.0,18071.52,682.4,0.0,0.0,18753.920000000002,18753.92
395,2023-02-01,5.0,1.0,14472.32,0.0,0.0,0.0,14472.32,14472.32
396,2023-02-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
